/*---------------------------------------------------------------------------*\
| =========                 |                                                 |
| \\      /  F ield         | OpenFOAM: The Open Source CFD Toolbox           |
|  \\    /   O peration     | Version:  1.6                                   |
0.7   0.0201293   1800     3352.97     3086.15     266.811   0.0774687
0.7   0.0201293   1900     3446.68     3143.47     303.204   0.0806096
0.7   0.0201293   2000     3540.83     3199.34     341.491    0.084041
0.7   0.0201293   2100     3635.38     3249.56     385.821   0.0888521
0.7   0.0201293   2200      3730.3     3269.06     461.239    0.100587
0.7   0.0201293   2300     3825.55     3223.78     601.767    0.124047
0.7   0.0201293   2400     3921.09     3163.44     757.652    0.147859
0.7   0.0201293   2500     4016.89     3115.57     901.324    0.168291
0.7   0.0201293   2600     4112.94     3104.31     1008.62    0.183086
0.7   0.0201293   2700     4209.19     3203.07     1006.13    0.183086
0.7   0.0201293   2800     4305.64     3301.88     1003.76    0.183086
0.7   0.0201293   2900     4402.25     3400.75      1001.5    0.183086
0.7   0.0201293   3000     4499.01     3499.67     999.338    0.183086
0.75   0.0215362    300     2123.88     2118.62     5.26331   0.0457827
0.75   0.0215362    400      2205.2     2196.56     8.64511   0.0460604
0.75   0.0215362    500     2286.97     2273.37     13.6002   0.0464694
0.75   0.0215362    600     2369.41     2348.85     20.5515    0.047046
0.75   0.0215362    700     2452.81     2422.89      29.918   0.0478267
0.75   0.0215362    800     2537.42     2495.35     42.0663   0.0488436
0.75   0.0215362    900     2623.33     2566.08     57.2534   0.0501201
0.75   0.0215362   1000     2710.37     2634.81     75.5625   0.0516652
0.75   0.0215362   1100     2798.31     2701.39     96.9219   0.0534743
0.75   0.0215362   1200     2887.17     2765.96      121.21   0.0555387
0.75   0.0215362   1300     2976.86     2828.64     148.221    0.057842
0.75   0.0215362   1400     3067.32      2889.6     177.714   0.0603648
0.75   0.0215362   1500     3158.49     2949.06     209.432   0.0630859
0.75   0.0215362   1600     3250.31     3007.19     243.117   0.0659841
0.75   0.0215362   1700     3342.72     3064.18     278.541   0.0690444
0.75   0.0215362   1800     3435.68     3120.02     315.658   0.0723006
0.75   0.0215362   1900     3529.13     3173.58     355.549   0.0760783
0.75   0.0215362   2000     3623.04     3215.24     407.794   0.0827391
0.75   0.0215362   2100     3717.36     3207.31     510.042   0.0997532
0.75   0.0215362   2200     3812.05     3147.19     664.854    0.124729
0.75   0.0215362   2300     3907.07     3092.32     814.756    0.146808
0.75   0.0215362   2400      4002.4     3047.29     955.108    0.166402
0.75   0.0215362   2500        4098     3032.67     1065.33    0.181425
0.75   0.0215362   2600     4193.85     3131.28     1062.56    0.181425
0.75   0.0215362   2700     4289.91     3229.97     1059.94    0.181425
0.75   0.0215362   2800     4386.17     3328.72     1057.44    0.181425
0.75   0.0215362   2900      4482.6     3427.53     1055.06    0.181425
0.75   0.0215362   3000     4579.18     3526.39     1052.78    0.181425
0.8    0.022939    300     2208.85     2198.57      10.284   0.0368014
0.8    0.022939    400     2289.77     2273.79     15.9792   0.0372746
0.8    0.022939    500     2371.16     2347.34     23.8191   0.0379291
0.8    0.022939    600     2453.22     2419.06      34.164   0.0387968
0.8    0.022939    700     2536.25     2488.94     47.3095   0.0399044
0.8    0.022939    800     2620.49     2557.03      63.459   0.0412707
0.8    0.022939    900     2706.04     2623.34     82.6922   0.0429044
0.8    0.022939   1000     2792.72      2687.8     104.926   0.0448001
0.8    0.022939   1100     2880.32     2750.35     129.967   0.0469427
0.8    0.022939   1200     2968.84     2811.21     157.632   0.0493176
0.8    0.022939   1300     3058.21     2870.52     187.687   0.0519059
0.8    0.022939   1400     3148.37     2928.48     219.894   0.0546879
0.8    0.022939   1500     3239.25     2985.23      254.02   0.0576455
0.8    0.022939   1600     3330.79     3040.87     289.916   0.0607821
0.8    0.022939   1700     3422.94     3094.99     327.952   0.0642398
0.8    0.022939   1800     3515.64     3144.67     370.971   0.0687739
0.8    0.022939   1900     3608.85     3166.69     442.163   0.0796481
0.8    0.022939   2000     3702.52     3124.01     578.513    0.102424
0.8    0.022939   2100     3796.62     3062.55      734.07    0.126229
0.8    0.022939   2200     3891.09     3012.99       878.1    0.146747
0.8    0.022939   2300      3985.9     2970.11     1015.79    0.165627
0.8    0.022939   2400     4081.03     2960.34     1120.68    0.179795
0.8    0.022939   2500     4176.43     3058.81     1117.62    0.179795
0.8    0.022939   2600     4272.08     3157.36     1114.72    0.179795
0.8    0.022939   2700     4367.96     3255.99     1111.97    0.179795
0.8    0.022939   2800     4464.03     3354.68     1109.36    0.179795
0.8    0.022939   2900     4560.29     3453.43     1106.86    0.179795
0.8    0.022939   3000     4656.69     3552.23     1104.46    0.179795
0.85   0.0243378    300     2290.87     2271.91     18.9656   0.0282995
0.85   0.0243378    400     2371.43     2343.56     27.8643   0.0290471
0.85   0.0243378    500     2452.47     2413.12     39.3505   0.0300167
0.85   0.0243378    600     2534.19     2480.57     53.6158   0.0312262
0.85   0.0243378    700     2616.87     2546.09     70.7753   0.0326874
0.85   0.0243378    800     2700.77      2609.9     90.8689   0.0344053
0.85   0.0243378    900     2785.98     2672.13     113.846   0.0363771
0.85   0.0243378   1000     2872.33      2732.8     139.532   0.0385893
0.85   0.0243378   1100      2959.6     2791.91     167.685   0.0410223
0.85   0.0243378   1200     3047.81     2849.68     198.123   0.0436611
0.85   0.0243378   1300     3136.88     2906.25     230.631   0.0464887
0.85   0.0243378   1400     3226.76     2961.71     265.043   0.0495004
0.85   0.0243378   1500     3317.36     3015.85     301.507   0.0527776
0.85   0.0243378   1600     3408.64     3066.89     341.749   0.0568022
0.85   0.0243378   1700     3500.54     3104.56     395.978   0.0640041
0.85   0.0243378   1800        3593     3084.51     508.482     0.08286
0.85   0.0243378   1900     3685.97     3020.01     665.967    0.107691
0.85   0.0243378   2000     3779.42      2965.6     813.821    0.129076
0.85   0.0243378   2100      3873.3     2919.72     953.572    0.148397
0.85   0.0243378   2200     3967.56     2878.29     1089.26    0.166675
0.85   0.0243378   2300     4062.17     2887.39     1174.78    0.178193
0.85   0.0243378   2400      4157.1      2985.7      1171.4    0.178193
0.85   0.0243378   2500     4252.31      3084.1     1168.21    0.178193
0.85   0.0243378   2600     4347.78     3182.59     1165.18    0.178193
0.85   0.0243378   2700     4443.47     3281.16     1162.31    0.178193
0.85   0.0243378   2800     4539.37     3379.79     1159.58    0.178193
0.85   0.0243378   2900     4635.45     3478.48     1156.96    0.178193
0.85   0.0243378   3000     4731.69     3577.23     1154.46    0.178193
0.9   0.0257326    300     2370.11     2336.79     33.3126   0.0204487
0.9   0.0257326    400     2450.33     2404.18     46.1466   0.0215389
0.9   0.0257326    500     2531.05     2469.37     61.6783   0.0228642
0.9   0.0257326    600     2612.45     2532.54     79.9107   0.0244268
0.9   0.0257326    700     2694.82     2593.99     100.824   0.0262264
0.9   0.0257326    800     2778.39     2654.02     124.375   0.0282608
0.9   0.0257326    900     2863.29     2712.81     150.474   0.0305235
0.9   0.0257326   1000     2949.33     2770.39     178.932   0.0329992
0.9   0.0257326   1100     3036.29     2826.77     209.525   0.0356701
0.9   0.0257326   1200     3124.21     2882.06      242.15   0.0385379
0.9   0.0257326   1300        3213     2936.02     276.983   0.0416867
0.9   0.0257326   1400     3302.61     2986.94     315.668   0.0455741
0.9   0.0257326   1500     3392.95     3028.88      364.07   0.0515872
0.9   0.0257326   1600     3483.98     3019.56      464.42   0.0682006
0.9   0.0257326   1700     3575.64     2951.37     624.264   0.0935564
0.9   0.0257326   1800     3667.87     2892.58     775.292    0.115369
0.9   0.0257326   1900     3760.62     2843.72     916.907    0.134896
0.9   0.0257326   2000     3853.85      2799.9     1053.95    0.153319
0.9   0.0257326   2100     3947.52     2759.21     1188.31    0.171076
0.9   0.0257326   2200     4041.58     2813.86     1227.72    0.176619
0.9   0.0257326   2300        4136        2912        1224    0.176619
0.9   0.0257326   2400     4230.73     3010.25     1220.49    0.176619
0.9   0.0257326   2500     4325.76     3108.59     1217.17    0.176619
0.9   0.0257326   2600     4421.05     3207.02     1214.03    0.176619
0.9   0.0257326   2700     4516.56     3305.52     1211.04    0.176619
0.9   0.0257326   2800     4612.29      3404.1     1208.19    0.176619
0.9   0.0257326   2900      4708.2     3502.74     1205.47    0.176619
0.9   0.0257326   3000     4804.28     3601.43     1202.85    0.176619
0.95   0.0271234    300      2446.7     2390.49     56.2097   0.0135007
0.95   0.0271234    400     2526.62     2453.58      73.036   0.0149462
0.95   0.0271234    500     2607.04     2514.78     92.2609   0.0166051
0.95   0.0271234    600     2688.16     2574.34     113.821   0.0184732
0.95   0.0271234    700     2770.23     2632.54     137.685   0.0205489
0.95   0.0271234    800     2853.51     2689.67     163.834   0.0228319
0.95   0.0271234    900      2938.1     2745.88     192.227   0.0253244
0.95   0.0271234   1000     3023.85     2800.98     222.872   0.0280597
0.95   0.0271234   1100     3110.53     2854.08     256.452   0.0312554
0.95   0.0271234   1200     3198.17        2902     296.173   0.0357096
0.95   0.0271234   1300      3286.7     2937.25     349.453   0.0429652
0.95   0.0271234   1400     3376.05     2902.11     473.942   0.0634791
0.95   0.0271234   1500     3466.15     2818.83     647.317   0.0895733
0.95   0.0271234   1600     3556.94     2756.43     800.511    0.110875
0.95   0.0271234   1700     3648.37        2704     944.369    0.130233
0.95   0.0271234   1800     3740.37     2657.09     1083.29    0.148595
0.95   0.0271234   1900     3832.91     2615.33     1217.58     0.16598
0.95   0.0271234   2000     3925.94     2641.98     1283.96    0.175073
0.95   0.0271234   2100      4019.4      2739.8      1279.6    0.175073
0.95   0.0271234   2200     4113.27     2837.76     1275.51    0.175073
0.95   0.0271234   2300     4207.49     2935.83     1271.66    0.175073
0.95   0.0271234   2400     4302.05     3034.02     1268.03    0.175073
0.95   0.0271234   2500     4396.89      3132.3      1264.6    0.175073
0.95   0.0271234   2600     4492.01     3230.67     1261.34    0.175073
0.95   0.0271234   2700     4587.35     3329.12     1258.23    0.175073
0.95   0.0271234   2800     4682.91     3427.64     1255.27    0.175073
0.95   0.0271234   2900     4778.66     3526.22     1252.44    0.175073
0.95   0.0271234   3000     4874.58     3624.86     1249.72    0.175073
  1   0.0285102    300      2520.8     2428.97     91.8331  0.00783149
  1   0.0285102    400     2600.43     2489.18     111.251  0.00954383
  1   0.0285102    500     2680.59     2547.49     133.104   0.0115415
  1   0.0285102    600     2761.43     2603.09     158.342   0.0140629
  1   0.0285102    700     2843.23     2656.85     186.371   0.0169282
  1   0.0285102    800     2926.23     2705.86     220.367   0.0208509
  1   0.0285102    900     3010.55     2717.57     292.979   0.0319159
  1   0.0285102   1000     3096.02     2310.73     785.296     0.10223
  1   0.0285102   1100     3182.43     2222.29     960.141    0.119879
  1   0.0285102   1200     3269.81      2194.9     1074.92    0.134244
  1   0.0285102   1300     3358.09     2047.11     1310.98    0.173419
  1   0.0285102   1400     3447.19      2082.4     1364.79    0.173554
  1   0.0285102   1500     3537.06     2179.02     1358.04    0.173554
  1   0.0285102   1600     3627.62     2275.88     1351.75    0.173554
  1   0.0285102   1700     3718.83     2372.94     1345.88    0.173554
  1   0.0285102   1800     3810.63     2470.21     1340.42    0.173554
  1   0.0285102   1900     3902.96     2567.65     1335.31    0.173554
  1   0.0285102   2000     3995.78     2665.26     1330.52    0.173554
  1   0.0285102   2100     4089.06     2763.02     1326.04    0.173554
  1   0.0285102   2200     4182.73     2860.91     1321.82    0.173554
  1   0.0285102   2300     4276.78     2958.93     1317.85    0.173554
  1   0.0285102   2400     4371.15     3057.05      1314.1    0.173554
  1   0.0285102   2500     4465.82     3155.28     1310.55    0.173554
  1   0.0285102   2600     4560.76     3253.59     1307.17    0.173554
  1   0.0285102   2700     4655.95     3351.98     1303.96    0.173554
  1   0.0285102   2800     4751.34     3450.45     1300.89    0.173554
  1   0.0285102   2900     4846.94     3548.98     1297.96    0.173554
  1   0.0285102   3000      4942.7     3647.57     1295.13    0.173554
1.05   0.0298931    300     2492.47     2407.62     84.8507   0.0072027
1.05   0.0298931    400     2572.24      2468.8     103.444  0.00882767
1.05   0.0298931    500     2652.53     2528.18     124.344   0.0106994
1.05   0.0298931    600     2733.47     2585.18     148.288   0.0130101
1.05   0.0298931    700     2815.34     2639.96     175.377   0.0157559
1.05   0.0298931    800     2898.39     2693.14      205.25   0.0188363
1.05   0.0298931    900     2982.75     2723.52     259.228   0.0266452
1.05   0.0298931   1000     3068.24      2622.8     445.435   0.0546487
1.05   0.0298931   1100     3154.65     2160.91      993.74    0.129131
1.05   0.0298931   1200     3242.03     2281.79     960.236    0.126933
1.05   0.0298931   1300      3330.3     2050.89     1279.41    0.170376
1.05   0.0298931   1400     3419.39     2125.29      1294.1    0.162757
1.05   0.0298931   1500     3509.24     2169.75     1339.49    0.170593
1.05   0.0298931   1600     3599.78      2266.6     1333.19    0.170593
1.05   0.0298931   1700     3690.96     2363.66     1327.31    0.170593
1.05   0.0298931   1800     3782.73     2460.91     1321.82    0.170593
1.05   0.0298931   1900     3875.04     2558.35     1316.69    0.170593
1.05   0.0298931   2000     3967.83     2655.95     1311.89    0.170593
1.05   0.0298931   2100     4061.08     2753.69     1307.38    0.170593
1.05   0.0298931   2200     4154.72     2851.58     1303.15    0.170593
1.05   0.0298931   2300     4248.73     2949.58     1299.15    0.170593
1.05   0.0298931   2400     4343.08     3047.69     1295.38    0.170593
1.05   0.0298931   2500     4437.72     3145.91     1291.81    0.170593
1.05   0.0298931   2600     4532.64     3244.21     1288.42    0.170593
1.05   0.0298931   2700     4627.79      3342.6     1285.19    0.170593
1.05   0.0298931   2800     4723.17     3441.06     1282.11    0.170593
1.05   0.0298931   2900     4818.74     3539.58     1279.16    0.170593
1.05   0.0298931   3000     4914.48     3638.16     1276.32    0.170593
1.1   0.0312721    300     2464.89     2386.52     78.3714  0.00662335
1.1   0.0312721    400      2544.8     2448.63     96.1736  0.00816819
1.1   0.0312721    500     2625.22        2509     116.216  0.00993772
1.1   0.0312721    600     2706.26     2567.35     138.913    0.012044
1.1   0.0312721    700     2788.21     2623.18     165.032   0.0146626
1.1   0.0312721    800     2871.32     2677.38     193.943    0.017613
1.1   0.0312721    900     2955.71     2719.83     235.878   0.0231022
1.1   0.0312721   1000     3041.22     2693.69     347.534   0.0402514
1.1   0.0312721   1100     3127.64     2164.65     962.999    0.125948
1.1   0.0312721   1200     3215.02     2109.17     1105.85    0.145243
1.1   0.0312721   1300     3303.29     2053.87     1249.42    0.167407
1.1   0.0312721   1400     3392.37     2173.65     1218.71    0.151352
1.1   0.0312721   1500      3482.2     2160.74     1321.47    0.167732
1.1   0.0312721   1600     3572.73     2257.58     1315.15    0.167732
1.1   0.0312721   1700     3663.89     2354.63     1309.26    0.167732
1.1   0.0312721   1800     3755.64     2451.88     1303.76    0.167732
1.1   0.0312721   1900     3847.92     2549.31     1298.61    0.167732
1.1   0.0312721   2000     3940.69      2646.9     1293.79    0.167732
1.1   0.0312721   2100      4033.9     2744.63     1289.27    0.167732
1.1   0.0312721   2200     4127.52     2842.51     1285.01    0.167732
1.1   0.0312721   2300      4221.5      2940.5        1281    0.167732
1.1   0.0312721   2400     4315.82     3038.61     1277.21    0.167732
1.1   0.0312721   2500     4410.44     3136.81     1273.62    0.167732
1.1   0.0312721   2600     4505.33     3235.11     1270.22    0.167732
1.1   0.0312721   2700     4600.46     3333.49     1266.97    0.167732
1.1   0.0312721   2800     4695.81     3431.94     1263.87    0.167732
1.1   0.0312721   2900     4791.36     3530.45     1260.91    0.167732
1.1   0.0312721   3000     4887.09     3629.03     1258.06    0.167732
1.15   0.0326471    300     2438.03     2365.67     72.3608   0.0060893
1.15   0.0326471    400     2518.09     2428.69     89.3981  0.00755903
1.15   0.0326471    500     2598.63     2489.99     108.641  0.00924044
1.15   0.0326471    600     2679.78     2549.45     130.332   0.0112015
1.15   0.0326471    700      2761.8     2606.44     155.367     0.01366
1.15   0.0326471    800     2844.97     2661.55     183.425   0.0165051
1.15   0.0326471    900      2929.4     2711.09     218.318   0.0205829
1.15   0.0326471   1000     3014.94     2720.13     294.808   0.0321784
1.15   0.0326471   1100     3101.37     2245.34     856.037    0.110483
1.15   0.0326471   1200     3188.76     2236.95     951.805    0.118708
1.15   0.0326471   1300     3277.02     2056.22      1220.8    0.164505
1.15   0.0326471   1400      3366.1     2095.85     1270.25    0.164884
1.15   0.0326471   1500     3455.92     2151.97     1303.94    0.164965
1.15   0.0326471   1600     3546.43     2248.81     1297.62    0.164965
1.15   0.0326471   1700     3637.58     2345.86     1291.72    0.164965
1.15   0.0326471   1800      3729.3      2443.1      1286.2    0.164965
1.15   0.0326471   1900     3821.56     2540.52     1281.04    0.164965
1.15   0.0326471   2000      3914.3      2638.1      1276.2    0.164965
1.15   0.0326471   2100     4007.49     2735.83     1271.66    0.164965
1.15   0.0326471   2200     4101.09      2833.7     1267.39    0.164965
1.15   0.0326471   2300     4195.05     2931.68     1263.36    0.164965
1.15   0.0326471   2400     4289.34     3029.78     1259.56    0.164965
1.15   0.0326471   2500     4383.93     3127.98     1255.96    0.164965
1.15   0.0326471   2600      4478.8     3226.27     1252.53    0.164965
1.15   0.0326471   2700     4573.91     3324.64     1249.27    0.164965
1.15   0.0326471   2800     4669.24     3423.08     1246.16    0.164965
1.15   0.0326471   2900     4764.77     3521.59     1243.18    0.164965
1.15   0.0326471   3000     4860.48     3620.16     1240.32    0.164965
1.2   0.0340183    300     2411.86     2345.07     66.7873  0.00559696
1.2   0.0340183    400     2492.06     2408.98     83.0825   0.0069954
1.2   0.0340183    500     2572.73     2471.17     101.564  0.00859753
1.2   0.0340183    600     2653.99     2531.61     122.382   0.0104459
1.2   0.0340183    700     2736.09     2589.79     146.303   0.0127324
1.2   0.0340183    800     2819.32     2645.94     173.383   0.0154422
1.2   0.0340183    900      2903.8      2699.6     204.194   0.0186966
1.2   0.0340183   1000     2989.36     2727.89     261.471   0.0270196
1.2   0.0340183   1100     3075.81     2577.67     498.141   0.0616882
1.2   0.0340183   1200      3163.2     2292.68     870.517     0.10539
1.2   0.0340183   1300     3251.47     2050.26      1201.2    0.160034
1.2   0.0340183   1400     3340.54     2100.74      1239.8    0.162141
1.2   0.0340183   1500     3430.35     2143.45      1286.9    0.162287
1.2   0.0340183   1600     3520.85     2240.29     1280.57    0.162287
1.2   0.0340183   1700     3611.98     2337.33     1274.65    0.162287
1.2   0.0340183   1800     3703.69     2434.57     1269.13    0.162287
1.2   0.0340183   1900     3795.93     2531.98     1263.95    0.162287
1.2   0.0340183   2000     3888.66     2629.55      1259.1    0.162287
1.2   0.0340183   2100     3981.82     2727.28     1254.55    0.162287
1.2   0.0340183   2200     4075.39     2825.13     1250.26    0.162287
1.2   0.0340183   2300     4169.33     2923.11     1246.22    0.162287
1.2   0.0340183   2400      4263.6      3021.2      1242.4    0.162287
1.2   0.0340183   2500     4358.18     3119.39     1238.78    0.162287
1.2   0.0340183   2600     4453.02     3217.68     1235.35    0.162287
1.2   0.0340183   2700     4548.11     3316.04     1232.07    0.162287
1.2   0.0340183   2800     4643.43     3414.48     1228.95    0.162287
1.2   0.0340183   2900     4738.94     3512.98     1225.96    0.162287
1.2   0.0340183   3000     4834.63     3611.55     1223.09    0.162287
1.25   0.0353855    300     2386.35     2324.73     61.6219  0.00514314
1.25   0.0353855    400      2466.7      2389.5     77.1959  0.00647341
1.25   0.0353855    500      2547.5     2452.55     94.9459  0.00800222
1.25   0.0353855    600     2628.86     2513.89     114.969  0.00975718
1.25   0.0353855    700     2711.05     2573.32     137.731   0.0118564
1.25   0.0353855    800     2794.34     2630.42     163.916   0.0144505
1.25   0.0353855    900     2878.86     2685.73     193.127   0.0174241
1.25   0.0353855   1000     2964.45      2726.2     238.254   0.0234952
1.25   0.0353855   1100     3050.92     2678.99     371.924   0.0437248
1.25   0.0353855   1200     3138.32     2280.03      858.29    0.105618
1.25   0.0353855   1300     3226.59     2196.79      1029.8    0.136219
1.25   0.0353855   1400     3315.67     2103.56     1212.11    0.159472
1.25   0.0353855   1500     3405.48     2140.43     1265.05    0.159689
1.25   0.0353855   1600     3495.97     2231.99     1263.98    0.159696
1.25   0.0353855   1700     3587.09     2329.03     1258.06    0.159696
1.25   0.0353855   1800     3678.78     2426.26     1252.52    0.159696
1.25   0.0353855   1900        3771     2523.67     1247.33    0.159696
1.25   0.0353855   2000     3863.71     2621.24     1242.47    0.159696
1.25   0.0353855   2100     3956.86     2718.95      1237.9    0.159696
1.25   0.0353855   2200     4050.41      2816.8     1233.61    0.159696
1.25   0.0353855   2300     4144.33     2914.78     1229.55    0.159696
1.25   0.0353855   2400     4238.58     3012.86     1225.72    0.159696
1.25   0.0353855   2500     4333.13     3111.05     1222.09    0.159696
1.25   0.0353855   2600     4427.96     3209.32     1218.64    0.159696
1.25   0.0353855   2700     4523.03     3307.68     1215.36    0.159696
1.25   0.0353855   2800     4618.33     3406.11     1212.22    0.159696
1.25   0.0353855   2900     4713.83     3504.61     1209.22    0.159696
1.25   0.0353855   3000     4809.51     3603.17     1206.34    0.159696
1.3    0.036749    300     2361.48     2304.64      56.837  0.00472495
1.3    0.036749    400     2441.97     2370.26     71.7101  0.00598979
1.3    0.036749    500     2522.91     2434.15     88.7516  0.00744957
1.3    0.036749    600     2604.38     2496.35      108.03  0.00912304
1.3    0.036749    700     2686.65      2556.8     129.846   0.0110858
1.3    0.036749    800        2770     2614.96     155.037   0.0135366
1.3    0.036749    900     2854.57     2671.14     183.423   0.0164063
1.3    0.036749   1000     2940.19     2719.39     220.803   0.0209608
1.3    0.036749   1100     3026.68     2716.17     310.507   0.0345555
1.3    0.036749   1200      3114.1     2297.86     816.232   0.0998198
1.3    0.036749   1300     3202.37     2340.19     862.189    0.100726
1.3    0.036749   1400     3291.45     2105.76     1185.69    0.156866
1.3    0.036749   1500     3381.26     2198.48     1182.78    0.146565
1.3    0.036749   1600     3471.74     2223.92     1247.83    0.157186
1.3    0.036749   1700     3562.85     2320.95      1241.9    0.157186
1.3    0.036749   1800     3654.54     2418.18     1236.36    0.157186
1.3    0.036749   1900     3746.75     2515.58     1231.16    0.157186
1.3    0.036749   2000     3839.44     2613.15     1226.29    0.157186
1.3    0.036749   2100     3932.57     2710.86     1221.71    0.157186
1.3    0.036749   2200      4026.1      2808.7      1217.4    0.157186
1.3    0.036749   2300        4120     2906.67     1213.34    0.157186
1.3    0.036749   2400     4214.24     3004.75     1209.49    0.157186
1.3    0.036749   2500     4308.78     3102.93     1205.85    0.157186
